0,0,0
10000,10000,16384
20000,20000,32768
30000,30000,32768
40000,40000,65536
50000,50000,65536
60000,60000,65536
70000,70000,131072
80000,80000,131072
90000,90000,131072
100000,100000,131072
110000,110000,131072
120000,120000,131072
130000,130000,131072
140000,140000,262144
150000,150000,262144
160000,160000,262144
170000,170000,262144
180000,180000,262144
190000,190000,262144
200000,200000,262144
210000,210000,262144
220000,220000,262144
230000,230000,262144
240000,240000,262144
250000,250000,262144
260000,260000,262144
270000,270000,524288
280000,280000,524288
290000,290000,524288
300000,300000,524288
310000,310000,524288
320000,320000,524288
330000,330000,524288
340000,340000,524288
350000,350000,524288
360000,360000,524288
370000,370000,524288
380000,380000,524288
390000,390000,524288
400000,400000,524288
410000,410000,524288
420000,420000,524288
430000,430000,524288
440000,440000,524288
450000,450000,524288
460000,460000,524288
470000,470000,524288
480000,480000,524288
490000,490000,524288
500000,500000,524288
510000,510000,524288
520000,520000,524288
530000,530000,1048576
540000,540000,1048576
550000,550000,1048576
560000,560000,1048576
570000,570000,1048576
580000,580000,1048576
590000,590000,1048576
600000,600000,1048576
610000,610000,1048576
620000,620000,1048576
630000,630000,1048576
640000,640000,1048576
650000,650000,1048576
660000,660000,1048576
670000,670000,1048576
680000,680000,1048576
690000,690000,1048576
700000,700000,1048576
710000,710000,1048576
720000,720000,1048576
730000,730000,1048576
740000,740000,1048576
750000,750000,1048576
760000,760000,1048576
770000,770000,1048576
780000,780000,1048576
790000,790000,1048576
800000,800000,1048576
810000,810000,1048576
820000,820000,1048576
830000,830000,1048576
840000,840000,1048576
850000,850000,1048576
860000,860000,1048576
870000,870000,1048576
880000,880000,1048576
890000,890000,1048576
900000,900000,1048576
910000,910000,1048576
920000,920000,1048576
930000,930000,1048576
940000,940000,1048576
950000,950000,1048576
960000,960000,1048576
970000,970000,1048576
980000,980000,1048576
990000,990000,1048576
1000000,1000000,1048576
1010000,1010000,1048576
1020000,1020000,1048576
1030000,1030000,1048576
1040000,1040000,1048576
1050000,1050000,2097152
1060000,1060000,2097152
1070000,1070000,2097152
1080000,1080000,2097152
1090000,1090000,2097152
1100000,1100000,2097152
1110000,1110000,2097152
1120000,1120000,2097152
1130000,1130000,2097152
1140000,1140000,2097152
1150000,1150000,2097152
1160000,1160000,2097152
1170000,1170000,2097152
1180000,1180000,2097152
1190000,1190000,2097152
1200000,1200000,2097152
1210000,1210000,2097152
1220000,1220000,2097152
1230000,1230000,2097152
1240000,1240000,2097152
1250000,1250000,2097152
1260000,1260000,2097152
1270000,1270000,2097152
1280000,1280000,2097152
1290000,1290000,2097152
1300000,1300000,2097152
1310000,1310000,2097152
1320000,1320000,2097152
1330000,1330000,2097152
1340000,1340000,2097152
1350000,1350000,2097152
1360000,1360000,2097152
1370000,1370000,2097152
1380000,1380000,2097152
1390000,1390000,2097152
1400000,1400000,2097152
1410000,1410000,2097152
1420000,1420000,2097152
1430000,1430000,2097152
1440000,1440000,2097152
1450000,1450000,2097152
1460000,1460000,2097152
1470000,1470000,2097152
1480000,1480000,2097152
1490000,1490000,2097152
1500000,1500000,2097152
1510000,1510000,2097152
1520000,1520000,2097152
1530000,1530000,2097152
1540000,1540000,2097152
1550000,1550000,2097152
1560000,1560000,2097152
1570000,1570000,2097152
1580000,1580000,2097152
1590000,1590000,2097152
1600000,1600000,2097152
1610000,1610000,2097152
1620000,1620000,2097152
1630000,1630000,2097152
1640000,1640000,2097152
1650000,1650000,2097152
1660000,1660000,2097152
1670000,1670000,2097152
1680000,1680000,2097152
1690000,1690000,2097152
1700000,1700000,2097152
1710000,1710000,2097152
1720000,1720000,2097152
1730000,1730000,2097152
1740000,1740000,2097152
1750000,1750000,2097152
1760000,1760000,2097152
1770000,1770000,2097152
1780000,1780000,2097152
1790000,1790000,2097152
1800000,1800000,2097152
1810000,1810000,2097152
1820000,1820000,2097152
1830000,1830000,2097152
1840000,1840000,2097152
1850000,1850000,2097152
1860000,1860000,2097152
1870000,1870000,2097152
1880000,1880000,2097152
1890000,1890000,2097152
1900000,1900000,2097152
1910000,1910000,2097152
1920000,1920000,2097152
1930000,1930000,2097152
1940000,1940000,2097152
1950000,1950000,2097152
1960000,1960000,2097152
1970000,1970000,2097152
1980000,1980000,2097152
1990000,1990000,2097152
2000000,2000000,2097152
2010000,2010000,2097152
2020000,2020000,2097152
2030000,2030000,2097152
2040000,2040000,2097152
2050000,2050000,2097152
2060000,2060000,2097152
2070000,2070000,2097152
2080000,2080000,2097152
2090000,2090000,2097152
2100000,2100000,4194304
2110000,2110000,4194304
2120000,2120000,4194304
2130000,2130000,4194304
2140000,2140000,4194304
2150000,2150000,4194304
2160000,2160000,4194304
2170000,2170000,4194304
2180000,2180000,4194304
2190000,2190000,4194304
2200000,2200000,4194304
2210000,2210000,4194304
2220000,2220000,4194304
2230000,2230000,4194304
2240000,2240000,4194304
2250000,2250000,4194304
2260000,2260000,4194304
